,,,,,,,
,- [Billing - App Refund Requests from Merchants | Guru](https://app.getguru.com/card/qc9nnBrc/Billing-App-Refund-Requests-from-Merchants?q=app+refunds),1,,,,,
,"- [Billing - Payment Methods - Key information | Guru](https://app.getguru.com/card/TqK5da8c/Billing-Payment-Methods-Key-information)
- [OpenSRS - Draft Domain Status | Guru](https://app.getguru.com/card/i9GR8gXT/OpenSRS-Draft-Domain-Status?query=domain+draft&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4)",1,,,,,
,- [Billing - Subscription Refund Policy - Cancellations and Downgrades - Key information | Guru](https://app.getguru.com/card/kcRjj69c/Billing-Subscription-Refund-Policy-Cancellations-and-Downgrades-Key-information?query=billing+refund&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,"- [Billing - Troubleshooting INR Billing | Guru](https://app.getguru.com/card/iRA48kBT/Billing-Troubleshooting-INR-Billing?query=india+billing&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4)
- [Shopify Help Center | Paying your Shopify bills in India](https://help.shopify.com/en/manual/your-account/manage-billing/paying-your-bills/making-payments/account-billing-india/india-pay-bills)",1,,,,,
,- [Domain Renewal in Grace Period | Guru](https://app.getguru.com/card/kiRjjzyi/Domain-Renewal-in-Grace-Period),1,,,,,
,- [Post-purchase upsell apps - Intro | Guru](https://app.getguru.com/card/c96ng7di/Postpurchase-upsell-apps-Intro),1,,,,,
,"- [Shopify Help Center | TWINT](https://help.shopify.com/en/manual/payments/shopify-payments/local-payment-methods/twint)
- [Local Payment Methods - TWINT - Key information | Guru](https://app.getguru.com/card/cRr7qR9i/Local-Payment-Methods-TWINT-Key-information?q=TWINT)",1,,,,,
,- [Shopify Payments - Chargebacks FAQ | Guru](https://app.getguru.com/card/AcBp4Egc/Shopify-Payments-Chargebacks-FAQ),1,,,,,
,"- [Shopify Payments - Setup - Troubleshooting - Cannot complete setup / Setup issues | Guru](https://app.getguru.com/card/kTRjRR6T/Shopify-Payments-Setup-Troubleshooting-Cannot-complete-setup-Setup-issues?query=shopify+payments+onboarding+issues&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4)
- [Escalating tickets to Credit Risk | Guru](https://app.getguru.com/card/To9E8agc/Escalating-tickets-to-Credit-Risk?query=escalat+to+risk&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4)",1,,,,,
,"- [Shopify Payments Payout Hold Reasons and Recommended Steps for Support | Guru](https://app.getguru.com/card/TBAr8npc/Shopify-Payments-Payout-Hold-Reasons-and-Recommended-Steps-for-Support?q=payout+hold)
- [Shopify Payments - Supported Bank Accounts - Key information | Guru](https://app.getguru.com/card/qTE6pk7T/Shopify-Payments-Supported-Bank-Accounts-Key-information)",1,,,,,
,"- [Shopify Shipping - Shipping labels - Return labels - Known limitations - Key information | Guru](https://app.getguru.com/card/iXn8b5oT/Shopify-Shipping-Shipping-labels-Return-labels-Known-limitations-Key-information?q=return+label)
- [Shopify Help Center | Buying return labels using Shopify Shipping](https://help.shopify.com/en/manual/fulfillment/shopify-shipping/shipping-labels/return-labels#supported-addresses)",1,,,,,
,- Beacon not letting me copy link. ,1,,,,,
,"- https://accounts.shopify.com/recovery/stores

- https://app.getguru.com/card/ycn965rc/Transferring-a-Paid-Theme

-https://app.getguru.com/card/LTgzzByT/Billing-Unknown-Charge-Payment-Method-Removal

",1,,,,,
,"- https://admin.shopify.com/store/z937gx-pj/settings/billing/invoice/372542017
- https://admin.shopify.com/store/z937gx-pj/settings/billing/invoice/376031881",1,,,,,
,- https://app.getguru.com/card/5cjzzebc/Billing-Renewing-Domains-During-the-Redemption-Period?query=domains+in+redemption+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4,1,,,,,
,- https://app.getguru.com/card/9ce66b5c/Shopify-Payments-Reserves-Key-information?query=reserve+funds,1,,,,,
,"- https://app.getguru.com/card/9TeAgRyT/Partner-Payments-Payouts?query=partner+earnings
- https://help.shopify.com/en/affiliates/earnings",1,,,,,
,"- https://app.getguru.com/card/airqj4oi/Shopify-Plus-Partners-Plus-Sandbox-Store-
- https://app.getguru.com/card/cgMpxMRi/Feature-test-drive-Overview",1,,,,,
,"- https://app.getguru.com/card/aTz8kkET/Conversion-Summary-Order-Page-Key-information

- https://app.getguru.com/card/cq85bK9i/Facebook-Instagram-Supporting-the-Channel",1,,,,,
,- https://app.getguru.com/card/aTzMEn5T/Determining-ThemeRelated-Issues-Theme-Troubleshooting,1,,,,,
,"- https://app.getguru.com/card/cA4bkrAi/Store-Credit-Key-information

- https://app.getguru.com/card/TgM8L76c/Core-Product-Store-Credit-Overview

- https://app.getguru.com/card/ijKnBeET/POS-Refund-to-gift-cardstore-credit-Key-information",1,,,,,
,- https://app.getguru.com/card/cBxe4xgi/Shopify-Credit-Introduction-Key-Information,1,,,,,
,- https://app.getguru.com/card/cg886rqi/Shopify-Shipping-Shipping-labels-Troubleshooting-There-was-a-problem-buying-shipping-labels-Review-order-details-and-try-again-Something-went-wrong-Try-again,1,,,,,
,- https://app.getguru.com/card/cMekM4di/POS-Pro-Yearly-Subscription-Terms,1,,,,,
,- https://app.getguru.com/card/cpzq4y9i/Balance-Escalation-Macros?query=balance+escalation,1,,,,,
,"- https://app.getguru.com/card/cr8GKjAi/Partners-collaborator-store-not-appearing-in-store-switcher
- Guru not accessible by SA",1,,,,,
,- https://app.getguru.com/card/cydqe9di/MarketsThemes-Contextual-changes-to-theme-not-available-and-market-removed-without-taking-action,1,,,,,
,- https://app.getguru.com/card/czppELAi/Apps-Troubleshooting-Unable-to-reinstall-or-install,1,,,,,
,"- https://app.getguru.com/card/eT8RnknT/Theme-Support-Supported-Customizations

- https://app.getguru.com/card/RcApbqkc/Theme-Support-Unsupported-Customizations

- https://app.getguru.com/card/iBB8ppnT/Theme-Support-Escalating-Custom-Solutions",1,,,,,
,"- https://app.getguru.com/card/i6z4GgyT/How-to-CloseCancel-a-Merchants-Store-on-their-behalf
- https://app.getguru.com/card/ycn965rc/Transferring-a-Paid-Theme
- https://app.getguru.com/card/KcXjj6kc/Billing-Reactivating-Shops-Temporarily
- https://app.getguru.com/card/KcXjj6kc/Billing-Reactivating-Shops-Temporarily",1,,,,,
,- https://app.getguru.com/card/i8egkKrT/Search-Discovery-Various-Issues-with-Storefront-Search-and-Filters,1,,,,,
,- https://app.getguru.com/card/innxL4gT/Shop-Pay-Installments-Merchant-Experience-Key-Information,1,,,,,
,- https://app.getguru.com/card/ioeqazeT/Shopify-Payments-United-States-PayPal-Wallet-Key-information?query=%E2%9C%97+PayPal+wallet+not+active%3A+Pending,1,,,,,
,"- https://app.getguru.com/card/ixbygzbT/Shopify-Payments-United-States-Receiving-multiple-payouts-per-day-Troubleshooting-?query=multiple+payouts+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4
- https://app.getguru.com/card/ziLkzzKi/Shopify-Payments-United-States-SP-US-Key-information?query=Shopify+Payments+united+states+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4",1,,,,,
,- https://app.getguru.com/card/iyaK4BbT/Email-forwarding-Shopify-domain-emails-not-forwarding,1,,,,,
,- https://app.getguru.com/card/izdx97eT/Customers-are-reporting-the-error-Your-card-was-declined-Try-again-or-use-a-different-payment-method-at-checkout-Stripe-Risk-Declines,1,,,,,
,- https://app.getguru.com/card/KiXjKbMi/Theme-Support-Supported-Themes-including-not-in-Theme-Store?query=vintage+themes,1,,,,,
,- https://app.getguru.com/card/pcqna6rc/Shopify-Payments-Failed-Payouts,1,,,,,
,- https://app.getguru.com/card/qi9nj6Ki/Transferring-out-domains-Transferring-couk-eu-be-de-za-re-nl-nz-se-ph-ec-es-Domains,1,,,,,
,- https://app.getguru.com/card/RcApbqkc/Theme-Support-Unsupported-Customizations,1,,,,,
,"- https://app.getguru.com/card/RiARg8ai/Shopify-Payments-Merchants-customer-claiming-to-be-charged-Authorizations-vs-Charges

- https://app.getguru.com/card/LTgzzByT/Billing-Unknown-Charge-Payment-Method-Removal?query=squatting&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4",1,,,,,
,- https://app.getguru.com/card/T6BqXMXc/Analytics-Cost-of-goods-sold-COGS-report-troubleshooting-guide,1,,,,,
,- https://app.getguru.com/card/T6pXb78c/Google-YouTube-Channel-Product-Reviews-Star-Ratings-on-Google-Shopping,1,,,,,
,- https://app.getguru.com/card/TAgzGgKc/Domains-Domain-Verification-Statuses,1,,,,,
,"- https://app.getguru.com/card/TARr9Bqc/New-Analytics-Unified-Analytics-Key-information
- https://app.getguru.com/card/cR5xrGXi/Shopify-New-Analytics-Unified-Analytics-Troubleshooting-How-data-is-displayed-in-new-reports",1,,,,,
,- https://app.getguru.com/card/TEx9EEKc/Merchant-Verification-Merchant-Says-They-did-not-Receive-an-Email,1,,,,,
,- https://app.getguru.com/card/TGkKLxqc/International-Shopify-Markets-Languages-Translations-Key-information,1,,,,,
,"- https://app.getguru.com/card/TjRn6pxc/Legacy-Shopify-Markets-Price-Customisations-Fixed-Compare-at-Adjustments-Key-information
- https://help.shopify.com/en/manual/international/pricing/product-prices-by-country",1,,,,,
,- https://app.getguru.com/card/TK9k9GGc/Admin-500-Error-Theres-a-problem-loading-this-page?query=500+error+on+gift+card+page&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4,1,,,,,
,- https://app.getguru.com/card/TkEEMLgc/Shopify-Payments-Klarna,1,,,,,
,- https://app.getguru.com/card/TMzzabec/Sitemap-Fetch-Errors-in-Google-Search-Console-,1,,,,,
,- https://app.getguru.com/card/TnAA5Eac/Managed-Markets-Refunds-and-Returns-Key-information,1,,,,,
,- https://app.getguru.com/card/TnaKb7Rc/Markets-and-Localization-Troubleshooting-Content-differences-between-Theme-Editor-and-Live-Site,1,,,,,
,"- https://app.getguru.com/card/TrjE6xac/Billing-Upgrading-Monthly-Plans-Key-information
- No specific resource for this request but have seen it be denied before. ",1,,,,,
,- https://app.getguru.com/card/TxXa9LKc/Shopify-Partner-Program-How-to-Help-a-Partner-With-Questions-About-their-Tier-,1,,,,,
,"- https://app.getguru.com/card/TypdKj8c/Partner-Payouts-Hyperwallet-FAQs
",1,,,,,
,- https://app.getguru.com/card/ycyarrac/Shopify-Payments-Availability-Country-Overview-,1,,,,,
,- https://help.shopify.com/en/manual/products/add-update-products#product-availability,1,,,,,
,- https://incidents.shopify.io/incidents/10357/support_information,2,,,,,
,- https://merchant-frustrations.shopifycloud.com/features/25267,1,,,,,
,"- https://shopify.click/15a70-wobid-j3uji-86e0g-7jirs.png
- https://app.getguru.com/card/Taej9Mzc/Shopify-VIP-Executive-Engagement-Requests-",1,,,,,
,- N/A,13,,,,,
,- N/A ,4,,,,,
,- N/A No particular resource for this exact query. ,1,,,,,
,- N/A Only references to UCC -1,1,,,,,
,- N/A specific case. ,1,,,,,
,- NA,12,,,,,
,"- No resource connected to the issue.
- Closest GC used: https://app.getguru.com/card/T4zbKdXc/General-Troubleshooting-Reindex ",1,,,,,
,"- No resource on this specific behaviour. 
- https://app.getguru.com/card/TR4bBdjc/Theme-Updates-Key-information",1,,,,,
,- No resources/3rd party section ,1,,,,,
,- No specific resource for this exact query but this has already been escalated up. ,1,,,,,
,- refund for domains and removal of draft status option is not available to SA's so collaboration okay,1,,,,,
,- Resources are not available. Just need to manually check their theme coding,1,,,,,
,"- Similar issue found in this slack thread here: https://shopify-support.slack.com/archives/C02F5AHT78U/p1748449319829799
- [Local Payment Methods - TWINT - Key information | Guru](https://app.getguru.com/card/cRr7qR9i/Local-Payment-Methods-TWINT-Key-information?query=Twint+disabled&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4)",1,,,,,
,- Slack thread which mentions a similar issue: https://shopify-support.slack.com/archives/C02F5AHT78U/p1749179820333519,1,,,,,
,[[TMS] Shopify Payments issue ownership between TMS/Money | Guru](https://app.getguru.com/card/iydRzojT/TMS-Shopify-Payments-issue-ownership-between-TMSMoney?query=payments+not+getting+processed+checkout+Shopify+payments+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4&collection=20589dfc-2b11-43d2-8640-bc935af8112e&sourceType=Guru),1,,,,,
,[**Shopify Shipping - Carrier Calculated Shipping (CCS) | Guru**](https://app.getguru.com/card/eck4jzjc/Shopify-Shipping-Carrier-Calculated-Shipping-CCS),1,,,,,
,[Domains - Purchasing a .HU domain | Guru](https://app.getguru.com/card/T98x6d5c/Domains-Purchasing-a-HU-domain),1,,,,,
,[Incident](https://incidents.shopify.io/incidents/10427/support_information),1,,,,,
,[Shop Campaigns - Managing offers - Key information | Guru](https://app.getguru.com/card/iAq7EKyT/Shop-Campaigns-Managing-offers-Key-information?query=no+longer+eligible+to+advertise+on+Shop&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,[Shopify Balance - Balance Cards | Guru](https://app.getguru.com/card/T7zrGq6c/Shopify-Balance-Balance-Cards?query=Your+card+is+locked+and+currently+can%27t+be+used+for+this+purchase.+Shopify+Balance&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,[Shopify Credit - Repayments - Key information | Guru](https://app.getguru.com/card/c75LEBxi/Shopify-Credit-Repayments-Key-information?query=Shopify+credit+payment+fail&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,"[Shopify Help Center | Managing Multi-Currency Payouts with Shopify Payments](https://help.shopify.com/en/manual/payments/shopify-payments/store-currency/payouts-in-multiple-currencies)

",1,,,,,
,[Shopify Help Center | Set up inventory tracking](https://help.shopify.com/en/manual/products/inventory/getting-started-with-inventory/set-up-inventory-tracking?utm_source=sidekick),1,,,,,
,[Shopify Payments - Allowlist information - Key information | Guru](https://app.getguru.com/card/XT6MooKT/Shopify-Payments-Allowlist-information-Key-information?query=ACH+id+Shopify+payments+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,[Shopify Payments - Payout Statuses | Guru](https://app.getguru.com/card/ecxLgB7c/Shopify-Payments-Payout-Statuses?query=payout+status&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4#FST7PimdJzvv),1,,,,,
,[Shopify Payments - PayPal Wallet - Disputes | Guru](https://app.getguru.com/card/i55gaxKT/Shopify-Payments-PayPal-Wallet-Disputes?query=paypal+wallet+disputes+&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,[Shopify Payments - Setup - Troubleshooting - Cannot complete setup / Setup issues | Guru](https://app.getguru.com/card/kTRjRR6T/Shopify-Payments-Setup-Troubleshooting-Cannot-complete-setup-Setup-issues?query=sp+setup+issue&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4),1,,,,,
,"[The payment diagnostics tool](https://app.shopify.com/services/internal/shops/61215277135/payments_diagnostics/show?id_type=order_id&identifier=6310358974543)

[this Guru Card](https://app.getguru.com/card/cbjp9EBi/Orders-Payment-captured-but-order-says-Payment-Pending)",1,,,,,
,[this Guru Card](https://app.getguru.com/card/ec8kpL9c/Billing-Pausing-a-Store-Pause-and-Build),1,,,,,
,[this Guru Card](https://app.getguru.com/card/eikkbpLi/Shopify-Partners-TaxesGST-and-Partner-Invoices),1,,,,,
,"* https://app.getguru.com/card/ibK4e7oT/Theme-Support-Theme-Troubleshooting
* https://app.getguru.com/card/T6M74Xpc/Cookie-Compliance-Privacy-Key-Information",1,,,,,
,"* https://app.getguru.com/card/Xi4Mokei/Updating-Bank-Account-Details-for-Shopify-Payments-Key-information
* https://app.getguru.com/card/qTE6pk7T/Shopify-Payments-Supported-Bank-Accounts-Key-information
* https://help.shopify.com/en/manual/payments/shopify-payments/bank-account-requirements",1,,,,,
,* https://www.google.com/search?q=Checkout+Mercado+Pago+argentina+shows+as+%22CO%22&sca_esv=a5f19cfa0813df82&rlz=1CAOYYM_enPH1024PH1024&ei=FgNHaOWfDdSt4-EPwJDx8Aw&ved=0ahUKEwjlguf22OSNAxXU1jgGHUBIHM4Q4dUDCBA&uact=5&oq=Checkout+Mercado+Pago+argentina+shows+as+%22CO%22&gs_lp=Egxnd3Mtd2l6LXNlcnAiLUNoZWNrb3V0IE1lcmNhZG8gUGFnbyBhcmdlbnRpbmEgc2hvd3MgYXMgIkNPIjIIEAAYgAQYogQyBRAAGO8FMggQABiABBiiBDIFEAAY7wUyCBAAGIAEGKIESPhaUKMOWKZYcAF4AZABAJgBgQGgAeAKqgEDOC42uAEDyAEA-AEBmAIPoAKYC8ICChAAGLADGNYEGEfCAgUQIRigAcICBRAhGJ8FwgIEECEYFZgDAIgGAZAGCJIHAzcuOKAHry6yBwM2Lji4B5ELwgcGMC4xMi4zyAcj&sclient=gws-wiz-serp,1,,,,,
,* Slack thread (seems like undocumented knowledge so far): https://shopify-support.slack.com/archives/C032E48EZQ8/p1746788454458719,1,,,,,
,* There isn't a clear resource that explains this known issue and how SSAs can refund domains (rapid solution). Many guru cards still list the old process where we would previously escalate.,1,,,,,
,**[ Guru Card: Domains TransfersRemovals Troubleshooting Requests to TransferRemove Domains on Locked or Fraudulent Accounts](https://app.getguru.com/card/id9ea4MT/Domains-TransfersRemovals-Troubleshooting-Requests-to-TransferRemove-Domains-on-Locked-or-Fraudulent-Accounts?q=domain+connected+to+fraud+store)**,1,,,,,
,**[ Guru Card: How to Change Edit the Partner Handle](https://app.getguru.com/card/cMkaxadi/How-to-Change-Edit-the-Partner-Handle)**,1,,,,,
,**[ Guru Card: Shopify Shipping Label Price Adjustments](https://app.getguru.com/card/ycygp8Ec/Shopify-Shipping-Label-Price-Adjustments?q=shipping+label+adjustmen+ts)**,1,,,,,
,**[Import inventory into a transfer in bulk ](https://help.shopify.com/en/manual/products/inventory/inventory-transfers/creating-and-managing-transfers#import-inventory-into-a-transfer-in-bulk)**,1,,,,,
,"**[Shopify Payments - Payout Has Gone to the Wrong Bank Account - Key information | Guru](https://app.getguru.com/card/TqKAMggc/Shopify-Payments-Payout-Has-Gone-to-the-Wrong-Bank-Account-Key-information?q=wrong+payout+account)**
",1,,,,,
,**[Webhooks](https://shopify.dev/docs/api/webhooks/2025-04?reference=toml#list-of-topics-customers/update)**,1,,,,,
,//,16,,,,,
,Advance troubleshooting provided.,1,,,,,
,Advised to reach out to the apps that can possibly cause the issue to narrow things down ,1,,,,,
,"Basic: https://app.getguru.com/card/cyrMBq7i/Customers-Store-Credit-Troubleshooting-Store-credit-not-showing-at-checkout
TMS: https://app.getguru.com/card/indR6djT/Customers-Store-Credit-not-showing-at-Checkout

",1,,,,,
,"Cancelling online local pickup orders through POS is a pretty niche resource to have.

This doc offers an alternate approach: https://app.getguru.com/card/i6kakXgT/Pickup-in-store-Known-limitations?q=how+to+cancel+local+pickup
",1,,,,,
,Card doesn't specify if the cancellation of the store can be delayed. ,1,,,,,
,Checked Abacus to get the full view on their Shopify payments payouts status and hold,1,,,,,
,Checking over the settings on the admin should be enough,1,,,,,
,Context gathering is needed for further investigation,1,,,,,
,debit payout is stuck and needs to be re-triggered.,1,,,,,
,Did not provide any screenshot or video recoirdmng. Just copied and paste the message sent ,1,,,,,
,Did not share resource,1,,,,,
,Domain was listed as draft which cannot be deleted by advisor and nor the domain refund could be processed by them,1,,,,,
,External resource - https://help.yampi.com.br/pt-BR/articles/8429566-o-que-e-o-checkout-transparente-da-yampi,1,,,,,
,failed to properly do visual audit before contacting SSA,1,,,,,
,"Followed this GC https://app.getguru.com/card/LTa4956T/PayPal-Troubleshooting#issue1 and got this related thread with our #support-ssa https://shopify-support.slack.com/archives/C02F5AHT78U/p1746541310335869?thread_ts=1746539760.765479&cid=C02F5AHT78U

https://app.getguru.com/card/cjX8jn5i/PayPal-Unable-to-activate-PayPal-Express Case study 5",1,,,,,
,Found a resource from printful: https://help.printful.com/hc/en-us/articles/6148146390556-Why-are-my-orders-not-being-fulfilled-by-Printful,1,,,,,
,Frontline staff unable to action this themselves,1,,,,,
,Further troubleshooting required by using Browserstack: https://live.browserstack.com/dashboard#os=Windows&os_version=10&browser=Chrome&browser_version=131.0&zoom_to_fit=true&full_screen=true&resolution=responsive-mode&url=https%3A%2F%2Fscreenshot.click%2F13-07-18535-73822.png&speed=1,1,,,,,
,"GC is unaccessible https://app.getguru.com/card/c5qnnXxi/Weve-Detected-a-Policy-Violation-With-the-Information-Youve-Provided-Error-During-Partner-Signup, so we require further guidance.",1,,,,,
,"General DNS record check
",1,,,,,
,General replication,1,,,,,
,Had to check in Abacus to look for any hold or bank account update,1,,,,,
,http://help.shopify.com/en/manual/online-store/search-and-discovery/filters#filter-values,1,,,,,
,https://admin.shopify.com/store/744b8b-2/apps/flow/editor/01965cce-fcb9-7d3e-8274-b84e003ae8da/01975480-6d94-78ec-8f4f-83a72b2516ec,1,,,,,
,https://admin.shopify.com/store/shawnfinewine/orders/6359750869224,1,,,,,
,https://admin.shopify.com/store/tvshop-online/settings/shipping/profiles/98142093614,1,,,,,
,https://admin.shopify.com/store/vividmetalprints-integdev/discounts/1227402707043,1,,,,,
,https://app.getguru.com/card/5ijzrrgi/Custom-Fulfillment-Service-Intro-Key-information,1,,,,,
,https://app.getguru.com/card/5Tj5nXrT/Troubleshooting-Sales-Tax-No-Taxes-Charged-Or-Incorrect-Taxes,3,,,,,
,https://app.getguru.com/card/5Tjd8xxT/Supporting-Technical-APIDevelopment-Questions,1,,,,,
,https://app.getguru.com/card/5TjGAMxT/Products-Missing-Not-visible-in-Collection-Page-on-storefront-Theme-Troubleshooting,1,,,,,
,"https://app.getguru.com/card/5Tjk6jdT/Support-Advisor-Accessing-a-Frozen-Paused-or-Cancelled-Store
https://app.getguru.com/card/TodpGzrc/Reactivating-a-Closed-or-Frozen-Store-Key-information",1,,,,,
,https://app.getguru.com/card/5TjXLorT/SEO-Common-Issues,1,,,,,
,https://app.getguru.com/card/7TdgGXRT/Discount-Shareable-Link-Key-Information,1,,,,,
,https://app.getguru.com/card/9ce66b5c/Shopify-Payments-Reserves-Key-information?query=reserved+funds&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4,1,,,,,
,https://app.getguru.com/card/9ce6qxEc/URL-Redirects,1,,,,,
,https://app.getguru.com/card/9ce85gRc/TMS-Finding-PayPal-associated-email-address,1,,,,,
,https://app.getguru.com/card/9ieGg4oi/Only-Display-Thumbnails-for-Current-Variant-on-Vintage-Themes-Unsupported-Theme-Customization,1,,,,,
,https://app.getguru.com/card/9TeAgRyT/Partner-Payments-Payouts,1,,,,,
,https://app.getguru.com/card/9TerAjxT/Disabling-TwoStep-Authentication-2SA-for-Partner-Accounts-Login-Issues,1,,,,,
,https://app.getguru.com/card/9Tezd66T/Shopify-Payments-Pay-Periods-Payout-Times,1,,,,,
,"https://app.getguru.com/card/9Tezd66T/Shopify-Payments-Pay-Periods-Payout-Times
https://app.getguru.com/card/ei8ajLpi/Shopify-Payments-Singapore-SP-SG",1,,,,,
,https://app.getguru.com/card/AcBp4Egc/Shopify-Payments-Chargebacks-FAQ,3,,,,,
,https://app.getguru.com/card/AcBp4Egc/Shopify-Payments-Chargebacks-FAQ?query=should+i+issue+a+refund+after+a+chargeback+was+opened%3F&agentId=0cc5dacb-bf5d-4cc9-ab6b-0ca4ec6e02a4#VXVTwPhsnx0c,1,,,,,
,"https://app.getguru.com/card/AcBppxgc/Billing-Payment-Errors-Declines

",1,,,,,
